NAME,CATEGORY,SUBCATEGORY,LON,LAT,
Tuning Fork,TOURISM,ART,-123.25636970000001,49.267155300000006,
Deroche Mountain,TOURISM,PEAK,-122.06103870000001,49.239459000000004,
NAMaBURGER,EAT/DRINK,RESTAURANT,-122.28986920000001,49.048868500000005,
Eastcap,TOURISM,PEAK,-123.0780527,49.5294326,
Drone Peak,TOURISM,PEAK,-123.10015270000001,49.5515526,
Vancouver Family Preservation & Reunification Services,PUBLICSERVICE,SOCIALCARE,-123.09037500000001,49.2485001,
Ace of Fades Barbershop,SHOP,HAIRDRESSER,-123.09037310000001,49.248288300000006,
Equity Law Group,BUSINESS,LEGAL,-123.08992880000001,49.248343500000004,
Musqueam Artist-Designed Crosswalk,TOURISM,ART,-123.14049800000001,49.2099239,
Musqueam Artist-Designed Crosswalk,TOURISM,ART,-123.14067000000001,49.2098809,
Frame Of Mind,SHOP,ART,-123.0972533,49.2669599,
ahhYaY,EAT/DRINK,CAFE,-120.3332127,50.6712348,
FrontCounter BC,PUBLICSERVICE,GOVERNMENT,-122.79798550000001,49.191815500000004,
Rambo First Blood Film Site,TOURISM,RUINS,-122.69720930000001,49.3196102,
Free camping spot,ACCOMMODATION,CAMPING,-116.65411660000001,51.2339392,
Eat Pure Mountain Market,SHOP,GREENGROCER,-116.96295830000001,51.296382900000005,
Laundry,SHOP,LAUNDRETTE,-116.96355190000001,51.297624500000005,
The Salvation Army,SHOP,CLOTHES,-120.23106920000001,55.757868800000004,
BC Liquor,SHOP,ALCOHOL,-127.4861482,50.42610740000001,
BC Liquor Store,SHOP,ALCOHOL,-122.26879520000001,49.0397079,
Spanish Lake Rec Site,ACCOMMODATION,CAMPING,-119.469271,50.486937700000006,
Baldy Mountain,TOURISM,PEAK,-119.25427260000001,49.1657881,
Davis Peak,TOURISM,PEAK,-118.32489500000001,50.847756100000005,
Tim Hortons,EAT/DRINK,CAFE,-123.5348869,48.445209600000005,
Mount Wright,TOURISM,PEAK,-118.62016550000001,49.024800000000006,
Mount Pelly,TOURISM,PEAK,-118.5905146,49.176401000000006,
Almond Mountain,TOURISM,PEAK,-118.60536,49.3079825,
Terraced Peak,TOURISM,PEAK,-118.7155587,49.3763395,
Gable Mountain,TOURISM,PEAK,-118.67691330000001,49.470158500000004,
Mount Noren,TOURISM,PEAK,-118.64496240000001,49.553085200000005,
Lewis Peak,TOURISM,PEAK,-118.22697830000001,49.3239213,
Mount Morrissey,TOURISM,PEAK,-118.33185510000001,49.0664804,
Shoreacres Beach,TOURISM,BEACH,-117.53009700000001,49.4202713,
Pizza Hut,EAT/DRINK,RESTAURANT,-123.49829020000001,48.447676200000004,
Mount St. Thomas,TOURISM,PEAK,-118.06612500000001,49.1477762,
Uno Gelato,EAT/DRINK,CAFE,-123.1636885,49.264184900000004,
Shelter Bay Financial Corp,BUSINESS,INSURANCE,-122.30791570000001,49.1525857,
Dandelion Records,SHOP,MUSIC,-123.10070300000001,49.263319700000004,
Midtown,SHOP,COPYSHOP,-123.10069170000001,49.263631200000006,
Art Supplies,SHOP,DEPARTMENTSTORE,-123.10068840000001,49.263718000000004,
Blue Heron,SHOP,DEPARTMENTSTORE,-123.10068670000001,49.2637614,
Vintage,SHOP,ART,-123.100384,49.2635074,
Buffalo Trails Coffee House,EAT/DRINK,CAFE,-116.5084424,49.0954643,
Thompson Okanagan Connector Visitor Centre,TOURISM,INFORMATION,-119.71268370000001,49.8038004,
The Flag Shop,SHOP,DEPARTMENTSTORE,-122.0016501,49.143557900000005,
Canadian Tire,SHOP,DEPARTMENTSTORE,-119.26861910000001,50.284962900000004,
Children's Circle Childcare Centre,EDUCATION,NURSERY,-120.3360847,50.6751462,
Tot Lot,SPORT,PLAYGROUND,-122.76974050000001,49.298675700000004,
Mount O'Leary,TOURISM,PEAK,-118.22562780000001,49.715843,
Bentz Peak,TOURISM,PEAK,-117.73176670000001,49.485161600000005,
Airy Mountain,TOURISM,PEAK,-117.8457463,49.539556100000006,
Mount Stanley,TOURISM,PEAK,-117.94885760000001,49.5411103,
Sangrida Peak,TOURISM,PEAK,-118.0055373,49.6528579,
Hilda Peak,TOURISM,PEAK,-117.93081120000001,49.805350700000005,
Mount Shardelow,TOURISM,PEAK,-117.9546701,49.7719128,
Mista Peak,TOURISM,PEAK,-117.9971831,49.696233500000005,
Golden Krust,EAT/DRINK,FASTFOOD,-116.96487800000001,51.299451100000006,
Hyatt Place Prince George,ACCOMMODATION,HOTEL,-122.747072,53.9147357,
The Glass House,TOURISM,ATTRACTION,-116.741697,49.404894600000006,
Mosaic Creek,TOURISM,ART,-123.07417760000001,49.2732979,
Rugged Peak,TOURISM,PEAK,-117.59185020000001,50.109856900000004,
Woden Peak,TOURISM,PEAK,-117.8070904,49.8236999,
Mount McKean,TOURISM,PEAK,-117.80609140000001,49.8053425,
Drinnan Peak,TOURISM,PEAK,-117.71270980000001,49.7875372,
Mount Bor,TOURISM,PEAK,-117.74326690000001,49.8385395,
Mount Niord,TOURISM,PEAK,-117.5853642,49.995490700000005,
Big Sister Mountain,TOURISM,PEAK,-117.57899010000001,50.1059623,
Cascade Mountain,TOURISM,PEAK,-117.2486059,50.2919526,
Whitewater Mountain,TOURISM,PEAK,-117.1831174,50.090066400000005,
Mount Emmens,TOURISM,PEAK,-117.2312667,50.321175600000004,
Mount Marion,TOURISM,PEAK,-117.2256231,50.2666417,
Mount Stubbs,TOURISM,PEAK,-117.2271336,50.1649497,
Mount McHardy,TOURISM,PEAK,-117.2406938,50.1433988,
Mount Dryden,TOURISM,PEAK,-117.1692567,50.1081091,
Mount Cornfield,TOURISM,PEAK,-117.26902810000001,49.6911167,
Mount Kubin,TOURISM,PEAK,-117.3550338,49.6243665,
Mount Hoover,TOURISM,PEAK,-117.3956763,49.636758,
Mount Eccles,TOURISM,PEAK,-117.42881410000001,49.6062573,
Grays Peak,TOURISM,PEAK,-117.1267452,49.726946500000004,
Baldy Mountain,TOURISM,PEAK,-117.06128090000001,49.344466600000004,
Tilbury Tire Depot,SHOP,DEPARTMENTSTORE,-122.9910655,49.1472865,
Radiant Peak,TOURISM,PEAK,-116.4225397,49.954873600000006,
Mount Peck,TOURISM,PEAK,-115.05156600000001,50.135935,
Mount Splendid,TOURISM,PEAK,-115.160408,50.113616,
Mount Folk,TOURISM,PEAK,-115.2175,50.0897,
Mount Harrison,TOURISM,PEAK,-115.20679150000001,50.060131600000005,
Mount Mike,TOURISM,PEAK,-115.26718140000001,50.006594400000004,
Need,TOURISM,ART,-123.1258981,49.2889424,
Mount Connell,TOURISM,PEAK,-115.64300890000001,49.3051295,
Mount Casey,TOURISM,PEAK,-115.6850005,49.281804300000005,
Downtown,TRANSPORT,STATION,-115.98869560000001,49.6882339,
Running Rain Peak,TOURISM,PEAK,-114.9512246,50.497322000000004,
The Dolar Shop Burnaby,EAT/DRINK,RESTAURANT,-123.00307380000001,49.227856100000004,
Vancouver (Rocky Mountaineer),TRANSPORT,STATION,-123.08592200000001,49.2686069,
Cloverdale,TRANSPORT,STATION,-122.7337971,49.103647,
Mount Macpherson,TOURISM,PEAK,-118.2877016,50.9319495,
Schrund Peak,TOURISM,PEAK,-118.5453382,51.26341540000001,
McLennan Peak,TOURISM,PEAK,-118.81705290000001,51.589149600000006,
Warsaw Mountain,TOURISM,PEAK,-118.40014090000001,52.0311571,
Trident Mountain,TOURISM,PEAK,-118.1333872,51.897706400000004,
Dolphin Peak,TOURISM,PEAK,-118.12244740000001,51.8896555,
Rhea Peak,TOURISM,PEAK,-118.12876170000001,51.8809624,
Cronus Peak,TOURISM,PEAK,-118.14235110000001,51.869395600000004,
Escarpment Peak,TOURISM,PEAK,-118.14837630000001,51.8656433,
Mount Onderdonk,TOURISM,PEAK,-118.1291346,51.761638700000006,
Remillard Peak,TOURISM,PEAK,-118.11868600000001,51.7153573,
Wart Peak,TOURISM,PEAK,-118.08422390000001,51.7140606,
Half Dome,TOURISM,PEAK,-118.08097120000001,51.7218012,
Whiteface Tower,TOURISM,PEAK,-118.01689990000001,51.7384854,
Waldorf Towers,TOURISM,PEAK,-118.0213648,51.7332642,
Turret Peak,TOURISM,PEAK,-117.9107115,51.734450200000005,
Austerity Mountain,TOURISM,PEAK,-117.90780070000001,51.7325609,
West Blackfriars Peak,TOURISM,PEAK,-117.9117537,51.7224027,
Belvedere Peak,TOURISM,PEAK,-117.9214024,51.7176041,
East Blackfriars Peak,TOURISM,PEAK,-117.9089215,51.7225167,
Redan Mountain,TOURISM,PEAK,-117.94030660000001,51.6922209,
Alpina Dome,TOURISM,PEAK,-117.9338977,51.6616118,
Folly Peak,TOURISM,PEAK,-118.00417750000001,51.507311800000004,
The Witch Tower,TOURISM,PEAK,-117.42447340000001,51.1802439,
Mount Selwyn,TOURISM,PEAK,-117.4069087,51.152961100000006,
Augustine Peak,TOURISM,PEAK,-117.41597,51.1294741,
Lone Duck Two,ACCOMMODATION,CAMPING,-120.83204280000001,49.065033,
Lone Duck One,ACCOMMODATION,CAMPING,-120.8333252,49.064336100000006,
Murray's Pizza and Pasta,EAT/DRINK,FASTFOOD,-119.68350050000001,49.603934300000006,
Mary Jane's Headquarters,SHOP,CONVENIENCE,-119.387229,49.888231600000005,
Subway,EAT/DRINK,RESTAURANT,-119.53580570000001,49.8806549,
McDonald's,EAT/DRINK,FASTFOOD,-119.44173,49.8823123,
Subway,EAT/DRINK,RESTAURANT,-119.49276,49.8833028,
Mount Heger,TOURISM,PEAK,-120.4788623,51.656117,
The Sentinels,TOURISM,PEAK,-120.40685300000001,51.669544,
Skwilatin Mountain,TOURISM,PEAK,-120.2057051,51.5824833,
Mount Loveway,TOURISM,PEAK,-120.2048127,51.4954229,
Carleton Square Dental,HEALTH,DENTIST,-123.01277400000001,49.281197000000006,
Tim Hortons,EAT/DRINK,CAFE,-122.08026000000001,49.1749437,
Everest,EAT/DRINK,RESTAURANT,-119.62715600000001,49.8296628,
Deroche Pizza,EAT/DRINK,FASTFOOD,-122.07131030000001,49.1905506,
Artlish Cave,TOURISM,CAVE,-126.9110708,50.142563800000005,
Artlish Cave,TOURISM,CAVE,-126.907773,50.140415600000004,
Silwhoiakun Mountain,TOURISM,PEAK,-120.50152480000001,50.992122800000004,
On the Rivet,SHOP,CLOTHES,-123.10471670000001,49.262872400000006,
Rustic Camping,ACCOMMODATION,CAMPING,-120.0286075,49.3008563,
Miller Lake trail end,TOURISM,ATTRACTION,-118.1060525,51.0713188,
Mt Begbie Trailhead,TOURISM,ATTRACTION,-118.2106074,50.9223098,
Johnson Lake Recreation Site (North),ACCOMMODATION,CAMPING,-115.7651902,49.9603453,
Wildside Grill,EAT/DRINK,RESTAURANT,-125.893573,49.1270138,
Big Bang Sushi,EAT/DRINK,RESTAURANT,-123.14051,49.288295600000005,
Kangaroo Mountain,TOURISM,PEAK,-121.721743,52.7316512,
Coyote Hill,TOURISM,PEAK,-121.69680930000001,52.7590529,
Duck Creek Mountain,TOURISM,PEAK,-121.5972349,52.81129120000001,
Keithley Creek Mountain,TOURISM,PEAK,-121.6338159,52.820864300000004,
Cariboo Mountain,TOURISM,PEAK,-121.6471329,52.8577619,
Roundtop Mountain,TOURISM,PEAK,-121.31619130000001,52.92427180000001,
Middle Mountain,TOURISM,PEAK,-121.29994160000001,52.910364300000005,
Black Stuart Mountain North Peak,TOURISM,PEAK,-121.1318372,52.895673300000006,
Black Stuart Mountain South Peak,TOURISM,PEAK,-121.13396780000001,52.8933825,
Little Fort Campground,ACCOMMODATION,CAMPING,-120.7136325,51.4849047,
Chilliwack River Rafting,TOURISM,ATTRACTION,-121.8504757,49.074762,
Techut,SHOP,PHONE,-122.84787560000001,49.1894172,
Sky Stop,SHOP,CONVENIENCE,-122.84787320000001,49.189478400000006,
Donair Hub,EAT/DRINK,FASTFOOD,-122.84787440000001,49.1895759,
Kilpala Peak,TOURISM,PEAK,-127.13812300000001,50.3721003,
Coast Nipple,TOURISM,PEAK,-127.668704,51.192872,
Mount Satan,TOURISM,PEAK,-126.2106157,52.0138515,
Pearl Peak,TOURISM,PEAK,-126.3082267,52.1206575,
Mongol Mountain,TOURISM,PEAK,-126.24595640000001,52.0491784,
Mount Dudra,TOURISM,PEAK,-126.25293020000001,52.0565676,
Mount Fyles,TOURISM,PEAK,-126.27578260000001,52.071355600000004,
Atavist Mountain,TOURISM,PEAK,-126.2492136,52.146159700000005,
Polar Bear Peak,TOURISM,PEAK,-126.25767230000001,52.1818529,
Mount Saugstad,TOURISM,PEAK,-126.51486500000001,52.254273600000005,
Say Mercy,EAT/DRINK,RESTAURANT,-123.08997230000001,49.2467393,
Central Coast Regional District,PUBLICSERVICE,TOWNHALL,-126.7556177,52.372181700000006,
BC Liquor Store,SHOP,ALCOHOL,-120.34077520000001,50.7712591,
Westsyde Home Hardware,SHOP,DIY,-120.3404426,50.771174300000006,
Dollarama,SHOP,CONVENIENCE,-120.34027900000001,50.771328700000005,
Save-On-Foods,SHOP,SUPERMARKET,-120.3400376,50.771876600000006,
Market Fresh Foods,SHOP,SUPERMARKET,-120.18637530000001,50.6688058,
The Office Pub & Grill,EAT/DRINK,PUB,-120.2717367,50.679465300000004,
Subway,EAT/DRINK,FASTFOOD,-120.27195130000001,50.6797424,
WAKAYAMA RAMEN,EAT/DRINK,RESTAURANT,-120.360561,50.6680992,
Spin City Laundromat,SHOP,LAUNDRETTE,-119.4887575,49.8614102,
Mount Leighton,TOURISM,PEAK,-129.4455528,54.716948900000006,
Mount Hudema,TOURISM,PEAK,-129.4438791,54.798545000000004,
Mount Voshell,TOURISM,PEAK,-129.3605161,54.9000068,
Lehua Mountain,TOURISM,PEAK,-130.77146530000002,56.49092,
The Beak,TOURISM,PEAK,-130.77553160000002,56.4757243,
Ptarmigan Peak,TOURISM,PEAK,-130.9498762,56.440029,
battle mountain trailhead,TOURISM,ATTRACTION,-119.99036040000001,51.8837806,
Battle Creek trailhead,TOURISM,ATTRACTION,-119.9903536,51.8837199,
Phillip lake trailhead,TOURISM,ATTRACTION,-119.9407252,51.8635731,
Hazelton Mountains,TOURISM,PEAK,-128.3371783,55.3572337,
Valhalla Inn,ACCOMMODATION,HOTEL,-117.37181000000001,49.9907996,
Gabi & Jules,SHOP,BAKERY,-122.86118540000001,49.278035100000004,
Home Hardware,SHOP,DIY,-119.62886200000001,49.826750100000005,
Nadina Mountain,TOURISM,PEAK,-126.8773271,54.096047000000006,
Poplar Mountain,TOURISM,PEAK,-126.9456483,54.061453400000005,
Tsah Mountain,TOURISM,PEAK,-127.61830330000001,53.7191108,
Mount Cronin,TOURISM,PEAK,-126.86490300000001,54.9299777,
Poirier productions,TOURISM,NIGHTCLUB,-122.98738700000001,49.2146929,
Kotsine Mountain,TOURISM,PEAK,-126.77536020000001,55.803524200000005,
Trail Peak,TOURISM,PEAK,-126.34483350000001,55.4195641,
Scorched Hill,TOURISM,PEAK,-126.3367654,55.2742263,
Mid Island Cafe,EAT/DRINK,CAFE,-124.83088660000001,49.9383241,
Mount Tabor,TOURISM,PEAK,-122.45318420000001,53.9127566,
Mount Cushman,TOURISM,PEAK,-121.0139537,53.4811635,
Vancouver Co-op Radio,BUSINESS,AUDIOVISUAL,-123.1020211,49.2817999,
Wayne & Freda,EAT/DRINK,CAFE,-119.5965692,49.4999832,
Superette,SHOP,SUPERMARKET,-123.94068130000001,49.1599565,
Circle K,SHOP,CONVENIENCE,-119.38633580000001,49.901352200000005,
Koco, Brewers Park, August 11, 2019,TOURISM,ART,-123.0659329,49.2518298,
JT Beauty Parlour,SHOP,HAIRDRESSER,-123.06943940000001,49.246924,
Java Express Neighbourhood Cafe,SHOP,DEPARTMENTSTORE,-123.094346,49.272116100000005,
HD Supply,SHOP,DIY,-123.093817,49.272071200000006,
Contrast Lash Studio,SHOP,HAIRDRESSER,-123.177097,49.2643843,
Mom's Cafe,EAT/DRINK,RESTAURANT,-123.72553260000001,48.3769907,
Common Ground Cafe,EAT/DRINK,CAFE,-117.65645810000001,49.2994976,
Knockan Hill,TOURISM,PEAK,-123.41710370000001,48.470246100000004,
Nanaimo Internment Camp,TOURISM,MEMORIAL,-123.9420249,49.1762226,
The Alley,EAT/DRINK,CAFE,-123.13025200000001,49.187239100000006,
T-Fresh,EAT/DRINK,CAFE,-123.1313554,49.178974200000006,
Kanpeki Teppanyaki & Seafood Bar,EAT/DRINK,RESTAURANT,-123.1313628,49.1788487,
KINTON RAMEN,EAT/DRINK,RESTAURANT,-123.24832850000001,49.266114400000006,
Express Lube & Tune,SHOP,CARREPAIR,-123.12903600000001,49.192710500000004,
Vancouver Fleet Services,SHOP,CARREPAIR,-123.1291843,49.192841900000005,
Juan's Auto Service,SHOP,CARREPAIR,-123.130312,49.193764900000005,
Daily Delicious,SHOP,BAKERY,-123.129699,49.1933494,
Empty Keg Brew House Tasting Room,EAT/DRINK,BAR,-120.78775700000001,50.1123544,
Alchemy Tasting Room,EAT/DRINK,PUB,-120.325292,50.675983,
Alchemy Brewing Store,SHOP,ALCOHOL,-120.32519950000001,50.6759496,
Bright Eye Brewing,EAT/DRINK,PUB,-120.356755,50.6873202,
Starbucks,EAT/DRINK,CAFE,-123.00459550000001,49.2806543,
Muckabout Gift Gallery,SHOP,GIFT,-122.995462,49.2811457,
BC Bee Supply,SHOP,DEPARTMENTSTORE,-122.995484,49.2812464,
SOCRATES in the Heights,EAT/DRINK,RESTAURANT,-122.9983706,49.281128200000005,
Mountain Gems Ltd,SHOP,JEWELRY,-122.99963020000001,49.2811691,
big dog little dog bakery,SHOP,PET,-122.9989321,49.2811632,
Town Pantry,SHOP,CONVENIENCE,-123.0022991,49.28131380000001,
Hakkaku Ramen,EAT/DRINK,RESTAURANT,-123.0019032,49.280857600000004,
Pho Mr. Do,EAT/DRINK,RESTAURANT,-123.00183030000001,49.2808568,
Gabriola Museum,TOURISM,MUSEUM,-123.84824400000001,49.171270500000006,
BC Liquor Store,SHOP,ALCOHOL,-123.09700710000001,49.2623375,
KBC Tools,SHOP,DIY,-122.96632020000001,49.164932400000005,
Conair #24 Wreck,TOURISM,MEMORIAL,-121.26660700000001,49.97154260000001,
Quesada,EAT/DRINK,FASTFOOD,-123.0090148,49.2811864,
Tentatsu Japanese Restaurant Burnaby,EAT/DRINK,RESTAURANT,-123.0096979,49.2809121,
Nesters Market,SHOP,SUPERMARKET,-123.84516160000001,49.173225900000006,
Japolo,EAT/DRINK,RESTAURANT,-122.8940094,49.254056600000006,
Thai Chef,EAT/DRINK,RESTAURANT,-122.89393340000001,49.2541048,
Boil It World,EAT/DRINK,RESTAURANT,-122.89378140000001,49.254201200000004,
Superflux Beer Store,SHOP,ALCOHOL,-123.0773446,49.280210000000004,
Land Title & Survey Authority of British Columbia,PUBLICSERVICE,GOVERNMENT,-123.36161000000001,48.42653,
Mobil Sierra Airport (Closed),TRANSPORT,AIRPORT,-121.39633570000001,58.8375981,
Whistle Buoy Brewing Company,EAT/DRINK,BAR,-123.36852510000001,48.4281147,
Bonanza Peak,TOURISM,PEAK,-126.6295963,50.3310479,
Yasmina Bakery,EAT/DRINK,CAFE,-123.10134500000001,49.248361100000004,
Subway,EAT/DRINK,FASTFOOD,-122.667405,49.1323894,
Dr. Shadan Kabiri - Advanced Laser Technology & Cosmetic Centre,HEALTH,CLINIC,-123.179484,49.3349515,
Olympic Torch,TOURISM,ATTRACTION,-122.955212,50.119041700000004,
Mount Mabel,TOURISM,PEAK,-118.59076030000001,50.6692388,
Oliver's Boulangerie,SHOP,BAKERY,-122.86202250000001,49.2289662,
The Casting Place,BUSINESS,AUDIOVISUAL,-123.10396410000001,49.264787500000004,
The Wild Bunch,SHOP,FLORIST,-123.10460010000001,49.2648287,
The Church in Vancouver,RELIGIOUS,CHRISTIAN,-123.1034115,49.264779700000005,
Daniel Le Chocolat Belge,SHOP,DEPARTMENTSTORE,-123.10348660000001,49.264530500000006,
The Ensuite,SHOP,DEPARTMENTSTORE,-123.104048,49.2644413,
Pillar Peak,TOURISM,PEAK,-127.88037120000001,54.240814500000006,
Nimbus Mountain,TOURISM,PEAK,-128.01187660000002,54.2077649,
Alpha Peak,TOURISM,PEAK,-128.0525847,54.17520330000001,
Beta Peak,TOURISM,PEAK,-128.0666507,54.1745801,
Gamma Peak,TOURISM,PEAK,-128.07556110000002,54.1713983,
Mount Houit,TOURISM,PEAK,-128.1037851,54.2179462,
Andesite Peak,TOURISM,PEAK,-128.0699844,54.262116000000006,
Mount Henderson,TOURISM,PEAK,-128.0643556,54.2869632,
Mount Clore,TOURISM,PEAK,-128.1369276,54.2974814,
Howson Peak,TOURISM,PEAK,-127.7566735,54.4003263,
Eagle Peak,TOURISM,PEAK,-127.5461958,54.4833342,
Cumulus Mountain,TOURISM,PEAK,-128.0216528,54.129209700000004,
Dogs Ear Peaks,TOURISM,PEAK,-128.00562390000002,54.1243624,
Dogs Ear Peaks,TOURISM,PEAK,-127.9930712,54.1210425,
Little Cumulus Mountain,TOURISM,PEAK,-128.01254400000002,54.1147604,
Criccieth Mountain,TOURISM,PEAK,-124.97222900000001,57.9010309,
Mount Lloyd George,TOURISM,PEAK,-124.9981499,57.895625800000005,
Mount Bedaux,TOURISM,PEAK,-124.86142160000001,57.7946619,
Mount Ford,TOURISM,PEAK,-124.09937380000001,57.189739100000004,
West Point Grey Time Co.,SHOP,WATCHES,-123.2040264,49.2638857,
The Brush & Wand Studio,SHOP,ART,-123.2041243,49.263888400000006,
West 10th Eyes,SHOP,OPTICIAN,-123.2048592,49.263890100000005,
Westside Realty,BUSINESS,REALESTATE,-123.20528700000001,49.263888400000006,
Thrive Wellness,SHOP,MASSAGE,-123.20542110000001,49.263891,
Quadro,SHOP,ART,-123.20587180000001,49.2636617,
Lifelabs,HEALTH,CLINIC,-123.205037,49.2636407,
Liquid Sound,SHOP,ELECTRONICS,-123.20377020000001,49.2636206,
Canco Wash,AUTOMOTIVE,CARWASH,-120.3553016,50.6859411,
Trinity Tree Cannabis,SHOP,DEPARTMENTSTORE,-123.2099012,49.263977700000005,
Camel's Hump,TOURISM,PEAK,-118.84342620000001,50.231470900000005,
Short Stop Drive Thru Cold Beer & Wine Store,SHOP,ALCOHOL,-119.4392071,49.8823974,
Buy-Low Foods,SHOP,SUPERMARKET,-122.94966670000001,49.219266100000006,
Queen's Cafe by Eighteen Chefs,EAT/DRINK,RESTAURANT,-122.95780900000001,49.218215300000004,
Nao Sushi,EAT/DRINK,RESTAURANT,-122.95852640000001,49.2182407,
Granville Island Licorice Parlour,SHOP,CONFECTIONERY,-123.136362,49.2702892,
C-Lovers Fish & Chips,EAT/DRINK,RESTAURANT,-120.36161100000001,50.6979715,
BC Canabis Store,SHOP,DEPARTMENTSTORE,-120.35890730000001,50.69744,
Cain's Your Independent Grocer,SHOP,SUPERMARKET,-120.3601828,50.696716,
CBC Kamloops,BUSINESS,AUDIOVISUAL,-120.3361679,50.6760463,
McDonald's,EAT/DRINK,FASTFOOD,-120.33423900000001,50.6756131,
Shoppers Drug Mart,HEALTH,PHARMACY,-120.3584687,50.6970481,
Moon Wok,EAT/DRINK,RESTAURANT,-120.3624173,50.697787000000005,
Urban Bee Supplies,SHOP,DEPARTMENTSTORE,-123.03780660000001,49.090524200000004,
Cell Clinic Vancouver,SHOP,PHONE,-123.12161900000001,49.279093800000005,
Better Print,SHOP,COPYSHOP,-123.4026264,48.4359144,
McGill Min Storage,SHOP,DEPARTMENTSTORE,-120.3724873,50.670006400000005,
North Shore Community Centre,TOURISM,EVENTVENUE,-120.36562380000001,50.696742900000004,
Gyldis Pizza,EAT/DRINK,FASTFOOD,-120.37348870000001,50.7083718,
Fix Auto,SHOP,CARREPAIR,-120.3643014,50.7102481,
Visions Electronics,SHOP,ELECTRONICS,-122.7388095,49.2548917,
Moudgil Canada Inc.,BUSINESS,FINANCIAL,-122.84346000000001,49.1360942,
Tim Hortons,EAT/DRINK,CAFE,-120.3638339,50.707573100000005,
Sungiven Foods,SHOP,SUPERMARKET,-123.1170103,49.2607057,
Your Dollar Store With More,SHOP,DEPARTMENTSTORE,-120.39472690000001,50.7006686,
Flutter Buys,SHOP,DEPARTMENTSTORE,-120.39474890000001,50.7001987,
Pogue Mahone Alehouse & Liquor Store,SHOP,ALCOHOL,-120.3925152,50.701158500000005,
Fast trax,SHOP,MOTORCYCLE,-120.85014760000001,56.240596000000004,
Sanctuary Cafe,EAT/DRINK,CAFE,-123.15863800000001,49.1186626,
Revelstoke Visual Arts Centre,TOURISM,MUSEUM,-118.21385900000001,51.0082146,
Little Mountain FM Radio Transmitter Site,TOURISM,TOWERCOMMUNICATION,-124.3240451,49.2943136,
Tofino FM Radio Transmitter Site,TOURISM,TOWERCOMMUNICATION,-125.90101360000001,49.148075000000006,
Ucluelet FM Radio Transmitter Site,TOURISM,TOWERCOMMUNICATION,-125.5465597,48.937911,
Striding Sasquatch,TOURISM,ART,-119.3367925,49.007815400000005,
Regal Ridge,SETTLEMENTS,SUBURB,-119.3516922,49.014786,
Pharmasave,HEALTH,PHARMACY,-120.22536520000001,50.6708073,
Moon Wok,EAT/DRINK,RESTAURANT,-120.27131490000001,50.679757300000006,
Smile Dentistry,HEALTH,DENTIST,-120.272664,50.6792766,
Lordco,SHOP,CARREPAIR,-120.27374700000001,50.6792901,
Valleyview Mini Storage,SHOP,DEPARTMENTSTORE,-120.2743947,50.6796377,
Kamloops Food Bank,PUBLICSERVICE,SOCIALCARE,-120.35222180000001,50.686648700000006,
Circle K,SHOP,CONVENIENCE,-122.9185504,49.25373990000001,
Megabite,EAT/DRINK,FASTFOOD,-122.918565,49.2540187,
